filed_id:ID,name,description ,class,rfc,:LABEL
1001987,Type,Type Dest Area Path Type Cost Next Adv . Hops(s ) Router(s ) __________________________________________________________________ N N1 1 intra-area 4 RT1 * N N2 1 intra-area 4 RT2 * N N3 1 intra-area 1 * * N N4 1 intra-area 3 RT3 * R RT3 1 intra-area 1 * * __________________________________________________________________ N Ib 0 intra-area 22 RT5 * N Ia 0 intra-area 27 RT5 * R RT3 0 intra-area 21 RT5 * R RT5 0 intra-area 8 * * R RT7 0 intra-area 14 RT5 * R RT10 0 intra-area 22 RT5 * R RT11 0 intra-area 25 RT5 * __________________________________________________________________ N N6 0 inter-area 15 RT5 RT7 N N7 0 inter-area 19 RT5 RT7 N N8 0 inter-area 18 RT5 RT7 N N9-N11 H1 0 inter-area 36 RT5 RT11 __________________________________________________________________ N N12 * type 1 ext . 16 RT5 RT5 RT7 N N13 * type 1 ext . 16 RT5 RT5 N N14 * type 1 ext . 16 RT5 RT5 N N15 * type 1 ext . 23 RT5 RT7 ,240,2328,field
1001988,Type,Type Dest Area Path Type Cost Next Adv . Hop(s ) Router(s ) ________________________________________________________________ N Ib 0 intra-area 16 RT3 * N Ia 0 intra-area 21 RT3 * R RT3 0 intra-area 1 * * R RT10 0 intra-area 16 RT3 * R RT11 0 intra-area 19 RT3 * ________________________________________________________________ N N9-N11 H1 0 inter-area 30 RT3 RT11 ,240,2328,field
1001989,LS age,This field is the age of the LSA in seconds . It should be processed as an unsigned 16-bit integer . It is set to 0 when the LSA is originated . It must be incremented by InfTransDelay on every hop of the flooding procedure . LSAs are also aged as they are held in each router's database . ,121,2328,field
1001990,Options,The Options field in the LSA header indicates which optional capabilities are associated with the LSA . OSPF's optional capabilities are described in Section 4.5 . One optional capability is defined by this specification   represented by the E-bit found in the Options field . The unrecognized bits in the Options field should be set to zero . ,231,2328,field
1001991,LS type,The LS type field dictates the format and function of the LSA . LSAs of different types have different names ( e.g .  router-LSAs or network-LSAs ). All LSA types defined by this memo   except the AS-external-LSAs ( LS type = 5 )  are flooded throughout a single area only . AS-external-LSAs are flooded throughout the entire Autonomous System   excepting stub areas ( see Section 3.6 ). Each separate LSA type is briefly described below in Table 15 . ,231,2328,field
1001992,Link State ID,This field identifies the piece of the routing domain that is being described by the LSA . Depending on the LSA's LS type   the Link State ID takes on the values listed in Table ,230,2328,field
1001993,Advertising Router,This field specifies the OSPF Router ID of the LSA's originator . For router-LSAs   this field is identical to the Link State ID field . Network-LSAs are originated by the ,230,2328,field
1001994,LS sequence number,The sequence number field is a signed 32-bit integer . It is used to detect old and duplicate LSAs . The space of sequence numbers is linearly ordered . The larger the sequence number ( when compared as signed 32-bit integers ) the more recent the LSA . To describe to sequence number space more precisely   let N refer in the discussion below to the constant 2**31 . ,200,2328,field
1001995,LS checksum,This field is the checksum of the complete contents of the LSA   excepting the LS age field . The LS age field is excepted so that an LSA's age can be incremented without updating the checksum . The checksum used is the same that is used for ISO connectionless datagrams; it is commonly referred to as the Fletcher checksum . It is documented in Annex B of [ Ref6 ]. The LSA header also contains the length of the LSA in bytes; subtracting the size of the LS age field ( two bytes ) yields the amount of data to checksum . ,400,2328,field
1001996,5,The stub networks are added to the tree in the procedure's second stage . In this stage   all router vertices are again examined . Those that have been determined to be unreachable in the above first phase are discarded . For each reachable router vertex ( call it V )  the associated router-LSA is found in the link state database . Each stub network link appearing in the LSA is then examined   and the following steps are executed : ,400,2328,field
